-0.00261607,0.00647857,-0.01163036
-0.00020000,0.00550000,-0.01150000
-0.00227500,0.00583750,-0.01136250
-0.00227500,0.00550000,-0.01106250
-0.00430000,0.00530000,-0.01035000
-0.00435000,0.00575000,-0.01073750
-0.00617500,0.00493750,-0.00943750
-0.00632500,0.00538750,-0.00980000
-0.00521250,0.00632500,-0.01073750
-0.00728750,0.00588125,-0.00965000
-0.00806250,0.00488750,-0.00872500
-0.00780000,0.00445000,-0.00840000
-0.00922500,0.00386250,-0.00728750
-0.00913750,0.00528750,-0.00841250
-0.00961250,0.00427500,-0.00756250
-0.01038000,0.00458000,-0.00740250
0.01300000,0.00397500,-0.00968750
0.01140000,0.00438750,-0.01028750
0.01303125,0.00427500,-0.01015000
0.01415000,0.00362500,-0.00912500
0.01436250,0.00385000,-0.00963750
0.01528393,0.00344643,-0.00915179
0.01538750,0.00312500,-0.00876250
0.01583750,0.00305000,-0.00893750
0.01457500,0.00325000,-0.00857500
0.01535000,0.00368750,-0.00960000
0.01438750,0.00411250,-0.01006250
0.01552500,0.00383036,-0.00997857
0.01585000,0.00328750,-0.00920000
0.01588750,0.00346250,-0.00951250
0.01603438,0.00317500,-0.00920313
0.01612500,0.00343750,-0.00976250
0.01615000,0.00317500,-0.00935000
0.01636250,0.00306250,-0.00958125
0.01607500,0.00297500,-0.00902500
0.01625000,0.00283750,-0.00915000
0.01640000,0.00261250,-0.00940000
0.01606250,0.00233750,-0.00891250
0.01614500,0.00206500,-0.00920750
0.01532500,0.00186250,-0.00837500
0.01548750,0.00158750,-0.00875000
0.01449375,0.00095625,-0.00840000
0.01427500,0.00123750,-0.00808750
0.01330000,0.00012500,-0.00857500
0.01316250,0.00470000,-0.01061250
0.01455000,0.00437500,-0.01043750
0.01339375,0.00510625,-0.01096250
0.01187500,0.00550000,-0.01121250
0.01160000,0.00492500,-0.01081250
0.01040250,0.00568750,-0.01142000
0.00985000,0.00516250,-0.01105000
0.00887500,0.00615000,-0.01173750
0.00811250,0.00550000,-0.01137500
0.00707500,0.00666250,-0.01208125
0.00638750,0.00591250,-0.01175000
0.00517500,0.00720000,-0.01237500
0.00447500,0.00640000,-0.01212500
0.00309375,0.00774375,-0.01256875
0.00230000,0.00692500,-0.01238750
0.00076250,0.00823750,-0.01248750
-0.00003750,0.00735000,-0.01232500
-0.00230357,0.00871964,-0.01187857
-0.00253750,0.00753750,-0.01185000
-0.00557500,0.00858750,-0.01078750
-0.00515000,0.00742500,-0.01097500
-0.00842500,0.00820625,-0.00932500
-0.00758750,0.00700000,-0.00975000
0.01463750,0.00057500,-0.00906250
0.01561250,0.00130000,-0.00935000
0.01482500,0.00013750,-0.00971250
0.01581250,0.00105000,-0.00986250
0.01631250,0.00203750,-0.00965000
0.01653125,0.00191875,-0.01003750
0.01657500,0.00265000,-0.00981250
0.01682500,0.00256250,-0.01013750
0.01652500,0.00311250,-0.00993750
0.01681250,0.00305000,-0.01023750
0.01627500,0.00350000,-0.01007500
0.01660000,0.00346250,-0.01036250
0.01575000,0.00391250,-0.01030000
0.01610625,0.00395625,-0.01056250
0.01483750,0.00456250,-0.01071250
0.01516250,-0.00030000,-0.01008750
0.01613750,0.00076250,-0.01018750
0.01584375,-0.00043750,-0.01037500
0.01478750,-0.00161250,-0.01040000
0.01408750,-0.00132500,-0.01017500
0.01334107,-0.00304286,-0.01069107
0.01495000,-0.00253750,-0.01070000
0.01605000,-0.00126250,-0.01063750
0.01630000,-0.00231250,-0.01114375
0.01368750,-0.00403750,-0.01095000
0.01512500,-0.00363750,-0.01126250
0.01386500,-0.00495250,-0.01157250
0.01208750,-0.00602500,-0.01173750
0.01166250,-0.00522500,-0.01126250
0.00966250,-0.00728125,-0.01220000
0.00928750,-0.00643750,-0.01195000
0.01123750,-0.00438750,-0.01125000
0.00891875,-0.00560625,-0.01206250
0.00683750,-0.00816250,-0.01298750
0.00655000,-0.00733750,-0.01278750
0.00423000,-0.00854750,-0.01352500
0.00356250,-0.00792500,-0.01340000
0.00627500,-0.00657500,-0.01285000
0.00338750,-0.00721875,-0.01338750
0.00041250,-0.00812500,-0.01362500
0.00137500,-0.00886250,-0.01395000
-0.00242500,-0.00860179,-0.01367143
0.00035000,-0.00746250,-0.01357500
-0.00276250,-0.00777500,-0.01333750
-0.00272500,-0.00715000,-0.01331875
0.00323750,-0.00658750,-0.01347500
0.00028750,-0.00685000,-0.01365000
0.00310000,-0.00605625,-0.01355625
0.00021250,-0.00632500,-0.01373750
-0.00271250,-0.00655000,-0.01345000
-0.00268750,-0.00605000,-0.01346875
0.00296250,-0.00567500,-0.01351250
0.00013750,-0.00593750,-0.01366250
-0.00266250,-0.00567500,-0.01328750
-0.00543750,-0.00520000,-0.01260000
-0.00561250,-0.00561250,-0.01275000
-0.00798750,-0.00442500,-0.01160000
-0.00828750,-0.00482500,-0.01171875
-0.00575000,-0.00613750,-0.01266250
-0.00586250,-0.00672500,-0.01251250
-0.00851250,-0.00532500,-0.01156250
-0.00873750,-0.00588750,-0.01132500
-0.00600000,-0.00736250,-0.01247500
-0.00613750,-0.00808750,-0.01263750
-0.00898750,-0.00652500,-0.01116250
-0.00925000,-0.00723750,-0.01120625
-0.01098750,-0.00492500,-0.01001250
-0.01133750,-0.00552500,-0.00972500
-0.01280000,-0.00383125,-0.00849375
-0.01171250,-0.00618750,-0.00965000
-0.01322500,-0.00436250,-0.00808750
-0.01375000,-0.00498750,-0.00780625
-0.01062500,-0.00441250,-0.01032500
-0.01232500,-0.00340000,-0.00887500
-0.01173000,-0.00321000,-0.00937000
-0.01028750,-0.00396250,-0.01053750
-0.00992500,-0.00358750,-0.01047500
-0.01156250,-0.00273750,-0.00913750
0.00566250,-0.00496250,-0.01296250
0.00583750,-0.00536250,-0.01302500
0.00812500,-0.00391250,-0.01202500
0.00833750,-0.00433125,-0.01216250
0.01026250,-0.00260000,-0.01077500
0.01051250,-0.00302500,-0.01110000
0.01207500,-0.00127500,-0.00971250
0.01233750,-0.00172500,-0.01023125
0.01351250,-0.00022500,-0.00915000
0.01373750,-0.00072500,-0.00978750
0.00860000,-0.00490000,-0.01215000
0.01083750,-0.00362500,-0.01123750
0.00603750,-0.00591250,-0.01295000
0.01270000,-0.00237500,-0.01052500
-0.00961250,-0.00797500,-0.01170000
-0.01230000,-0.00691250,-0.00997500
-0.01009375,-0.00880625,-0.01233750
-0.00653750,-0.00973750,-0.01393750
-0.00631250,-0.00887500,-0.01318750
-0.00336250,-0.01016250,-0.01487500
-0.00277500,-0.00945000,-0.01431250
-0.00017500,-0.01052500,-0.01556250
0.00066250,-0.00962500,-0.01476250
0.00414375,-0.01025937,-0.01558125
0.00392500,-0.00927500,-0.01425000
0.00711250,-0.00893750,-0.01391250
0.00828750,-0.00948750,-0.01508750
0.01003750,-0.00802500,-0.01335000
0.01118125,-0.00853125,-0.01463750
0.01251250,-0.00678750,-0.01293750
0.01446250,-0.00545000,-0.01255000
0.01357500,-0.00730000,-0.01416250
0.01558125,-0.00591875,-0.01374375
0.01600000,-0.00411250,-0.01227500
0.01740000,-0.00268750,-0.01216250
0.01731250,-0.00446250,-0.01347500
0.01875000,-0.00288125,-0.01337500
0.01747500,-0.00088750,-0.01120000
0.01861250,-0.00111250,-0.01218750
0.01841250,0.00055625,-0.01140000
0.01710000,0.00007500,-0.01073750
0.01680000,0.00076250,-0.01050000
0.01786250,0.00130000,-0.01098750
0.01740625,0.00178750,-0.01069375
0.01685000,0.00172500,-0.01032500
0.01887500,0.00175000,-0.01175000
0.01818750,0.00227500,-0.01133750
0.01894375,0.00274375,-0.01213750
0.01761250,0.00256250,-0.01093750
0.01820000,0.00311250,-0.01162500
0.01757500,0.00323125,-0.01113125
0.01715000,0.00245000,-0.01045000
0.01715000,0.00301250,-0.01061250
0.01878750,0.00371250,-0.01235000
0.01802500,0.00390000,-0.01177500
0.01815625,0.00488594,-0.01246719
0.01738750,0.00382500,-0.01122500
0.01730000,0.00453750,-0.01171250
0.01696563,0.00428437,-0.01126563
0.01697500,0.00350000,-0.01073750
0.01651250,0.00412500,-0.01092500
0.01603750,0.00487500,-0.01137500
0.01518750,0.00480000,-0.01098750
0.01440179,0.00585714,-0.01155893
0.01632500,0.00542500,-0.01195000
0.01370000,0.00548750,-0.01121250
0.01270000,0.00658750,-0.01165000
0.01221250,0.00603750,-0.01143750
0.01085893,0.00717500,-0.01185357
0.01048750,0.00632500,-0.01168750
0.00883750,0.00701250,-0.01203750
0.00696250,0.00765000,-0.01233750
0.00885000,0.00802500,-0.01217500
0.00691250,0.00873125,-0.01239375
0.00498750,0.00826250,-0.01255000
0.00283750,0.00881250,-0.01256250
0.00487500,0.00936250,-0.01248750
0.00250000,0.00995000,-0.01234375
0.00035000,0.00932500,-0.01231250
-0.00030000,0.01051250,-0.01195000
-0.00266250,0.00993750,-0.01152500
-0.00327250,0.01099750,-0.01109000
-0.00637500,0.01083750,-0.00987500
-0.00597500,0.00968750,-0.01036250
-0.00994375,0.01048750,-0.00793750
-0.00921250,0.00933750,-0.00862500
-0.01328750,0.00978750,-0.00537500
-0.01217500,0.00863750,-0.00640000
-0.01552500,0.00850000,-0.00326875
-0.01405000,0.00740000,-0.00473750
-0.01095000,0.00747500,-0.00751250
-0.01255000,0.00632500,-0.00613125
-0.00975000,0.00632500,-0.00827500
-0.01115000,0.00535000,-0.00710000
-0.01682500,0.00965000,-0.00225000
-0.01431250,0.01103750,-0.00461250
-0.01803125,0.01092500,-0.00147500
-0.01525000,0.01241250,-0.00402500
-0.01067500,0.01178750,-0.00732500
-0.01133750,0.01315625,-0.00686875
-0.00675000,0.01208750,-0.00943750
-0.00707500,0.01335000,-0.00913750
-0.00285000,0.01193750,-0.01096250
-0.00284375,0.01307500,-0.01080625
0.00056250,0.01146250,-0.01185000
0.00081250,0.01250000,-0.01180000
0.00347500,0.01082500,-0.01227500
0.00426786,0.01178929,-0.01233036
0.00588750,0.01016250,-0.01242500
0.00706250,0.01085000,-0.01250000
0.00796250,0.00945000,-0.01236250
0.00887250,0.01003750,-0.01244750
0.00996250,0.00867500,-0.01220000
0.01075000,0.00946250,-0.01238750
0.01183750,0.00791250,-0.01203750
0.01271875,0.00861875,-0.01231875
0.01350000,0.00717500,-0.01195000
0.01446250,0.00775000,-0.01232500
0.01523750,0.00645000,-0.01206250
0.01592250,0.00703250,-0.01245250
0.01692500,0.00610000,-0.01245000
-0.01906250,0.01230000,-0.00097500
-0.01607500,0.01382500,-0.00370000
-0.02001875,0.01370625,-0.00069375
-0.01686250,0.01530000,-0.00361250
-0.01195000,0.01450000,-0.00666250
-0.01253125,0.01585625,-0.00666875
-0.00740000,0.01456250,-0.00906250
-0.00770000,0.01573750,-0.00917500
-0.00288750,0.01413750,-0.01085000
-0.00239286,0.01524821,-0.01119107
0.00098750,0.01345000,-0.01190000
0.00920000,0.01087500,-0.01261250
0.01151250,0.01021250,-0.01263750
0.00976786,0.01191607,-0.01291071
0.00710000,0.01185000,-0.01263750
0.01240000,0.01095000,-0.01301250
0.01352500,0.00927500,-0.01265000
0.01443125,0.00993125,-0.01318750
0.01528750,0.00831250,-0.01273750
0.01618750,0.00888750,-0.01343750
0.01677500,0.00732500,-0.01286250
0.01762500,0.00778750,-0.01362500
0.01801250,0.00626250,-0.01300000
0.01883750,0.00656250,-0.01383750
0.01912500,0.00512500,-0.01327500
0.01978000,0.00550750,-0.01411000
0.01945000,0.00395000,-0.01305000
0.02015000,0.00438750,-0.01393750
0.02043125,0.00318125,-0.01380000
0.01967500,0.00286250,-0.01288750
0.01971250,0.00172500,-0.01262500
0.02056250,0.00190000,-0.01363750
0.02042500,0.00053750,-0.01344375
0.01940000,0.00043750,-0.01233750
0.01981250,-0.00110000,-0.01337500
0.02126250,-0.00017500,-0.01478750
0.02055000,-0.00200000,-0.01471250
0.02228036,-0.00080536,-0.01657321
0.02130000,-0.00305000,-0.01616250
0.01941250,-0.00385000,-0.01463750
0.01995000,-0.00501250,-0.01604375
0.01782500,-0.00553750,-0.01473750
0.01807500,-0.00685000,-0.01617500
0.01583750,-0.00712500,-0.01503750
0.01593125,-0.00842500,-0.01645000
0.01360000,-0.00851250,-0.01542500
0.01356250,-0.00967500,-0.01675000
0.01100000,-0.00960000,-0.01581250
0.01070625,-0.01073125,-0.01701875
0.00787500,-0.01050000,-0.01625000
0.00730000,-0.01168750,-0.01741250
0.00441250,-0.01145000,-0.01673750
0.00403750,-0.01249000,-0.01767500
0.00083750,-0.01261250,-0.01725000
0.00075000,-0.01152500,-0.01638750
-0.00293750,-0.01219375,-0.01635000
-0.00288750,-0.01110000,-0.01562500
-0.00678750,-0.01072500,-0.01457500
-0.00707500,-0.01181250,-0.01521250
-0.01062500,-0.00976250,-0.01280000
-0.01120000,-0.01084375,-0.01325000
-0.01307500,-0.00775000,-0.01038750
-0.01385000,-0.00871250,-0.01067500
-0.01564375,-0.00652500,-0.00805000
-0.01460000,-0.00571250,-0.00787500
-0.01558750,-0.00363750,-0.00556250
-0.01668750,-0.00426250,-0.00535000
-0.01767500,-0.00176875,-0.00281250
-0.01673750,-0.00137500,-0.00357500
-0.01487500,-0.00306250,-0.00611250
-0.01599286,-0.00088393,-0.00434464
-0.01433750,-0.00261250,-0.00670000
-0.01501250,-0.00097500,-0.00526250
-0.01378750,-0.00228750,-0.00713750
-0.01415714,-0.00094821,-0.00591964
-0.01295000,-0.00223750,-0.00787500
-0.01273750,-0.00167500,-0.00750000
-0.01347500,-0.00065000,-0.00608750
-0.01238750,-0.00127500,-0.00721250
-0.01301562,-0.00054688,-0.00620000
-0.01253750,-0.00053750,-0.00623750
-0.01158750,-0.00145000,-0.00752500
-0.01190000,-0.00056250,-0.00613750
-0.01115000,-0.00135000,-0.00725000
-0.01343750,0.00015000,-0.00526250
-0.01296250,0.00038750,-0.00503750
-0.01387321,0.00134643,-0.00414643
-0.01431250,0.00041250,-0.00462500
-0.01312500,0.00127500,-0.00441250
-0.01245000,0.00030000,-0.00510000
-0.01263750,0.00113750,-0.00446250
-0.01276250,0.00206250,-0.00460000
-0.01348750,0.00233750,-0.00425000
-0.01270625,0.00316875,-0.00508750
-0.01230000,0.00185000,-0.00455000
-0.01200000,0.00280000,-0.00531250
-0.01155000,0.00251250,-0.00517500
-0.01095000,0.00356250,-0.00636250
-0.01165000,0.00402500,-0.00625000
-0.01050000,0.00320000,-0.00615000
-0.01285000,0.00472500,-0.00550000
-0.01435000,0.00557500,-0.00418750
-0.01391250,0.00373750,-0.00416250
-0.01553214,0.00434821,-0.00267500
-0.01462500,0.00280000,-0.00333750
-0.01592500,0.00303750,-0.00223750
-0.01503750,0.00181250,-0.00325000
-0.01598250,0.00194000,-0.00254000
-0.01522500,0.00055000,-0.00397500
-0.01611250,0.00068750,-0.00328750
-0.01688750,0.00241250,-0.00175000
-0.01748750,0.00148750,-0.00188750
-0.01803250,0.00306250,-0.00067250
-0.01705000,0.00377500,-0.00127500
-0.01910000,0.00318750,0.00006250
-0.01828750,0.00113750,-0.00146250
-0.02064464,0.00392143,0.00132143
-0.01931250,0.00110000,-0.00045000
-0.01710000,0.00525000,-0.00123750
-0.01841250,0.00432500,-0.00008750
-0.01855000,0.00603125,0.00000625
-0.01982500,0.00497500,0.00105000
-0.01591250,0.00648750,-0.00263750
-0.01740000,0.00743750,-0.00128750
-0.02200000,0.00413750,0.00231250
-0.02056250,0.00105000,0.00038750
-0.02314375,0.00343750,0.00276250
-0.02160000,-0.00025000,0.00012500
-0.01906250,-0.00216250,-0.00237500
-0.02007750,-0.00318750,-0.00259500
-0.01798750,-0.00495000,-0.00526250
-0.01663750,-0.00746250,-0.00815000
-0.01918750,-0.00580000,-0.00516250
-0.01763125,-0.00858750,-0.00827500
-0.01467500,-0.00982500,-0.01093750
-0.01192500,-0.01210000,-0.01372500
-0.01560000,-0.01115000,-0.01126250
-0.01265000,-0.01373125,-0.01428750
-0.00786250,-0.01456250,-0.01675000
-0.00745000,-0.01302500,-0.01595000
-0.00259464,-0.01494821,-0.01870714
-0.00301250,-0.01336250,-0.01725000
0.00095000,-0.01373750,-0.01838750
0.00481250,-0.01326250,-0.01883750
0.00221250,-0.01493750,-0.02016250
0.00630000,-0.01434375,-0.02086250
0.00856250,-0.01243750,-0.01885000
0.01023750,-0.01345000,-0.02113750
0.01196250,-0.01141250,-0.01871250
0.01355625,-0.01228125,-0.02105000
-0.01648750,-0.01290000,-0.01170000
-0.01867500,-0.00996250,-0.00850000
-0.01976875,-0.01171875,-0.00865000
-0.02033750,-0.00687500,-0.00513750
-0.02160000,-0.00821250,-0.00503750
-0.02279375,-0.00426250,-0.00161250
-0.02147500,-0.00340000,-0.00195000
-0.02341250,0.00023750,0.00133750
-0.02428750,-0.00540000,-0.00102500
-0.02300000,-0.00988750,-0.00467500
-0.02583125,-0.00673750,-0.00006875
-0.02482500,-0.00017500,0.00208750
-0.02636250,-0.00073750,0.00308750
-0.02616250,0.00448125,0.00497500
-0.02475000,0.00430000,0.00396250
-0.02786250,-0.00136250,0.00456250
-0.02765000,0.00463750,0.00623750
-0.02912500,0.00477500,0.00782500
-0.02722500,-0.00817500,0.00158750
-0.02931250,-0.00203750,0.00656250
-0.02835000,-0.00990625,0.00419375
-0.03058750,-0.00288750,0.00921250
-0.03065000,0.00491250,0.00976250
-0.03210625,0.00503750,0.01222500
-0.02907500,-0.01198750,0.00775000
-0.03162500,-0.00393750,0.01256250
-0.02985000,-0.01367500,0.01156250
-0.02635000,-0.01970000,0.00575000
-0.02591250,-0.01702500,0.00175000
-0.02251250,-0.02342500,-0.00015000
-0.02230000,-0.02000000,-0.00405000
-0.02538750,-0.01415000,-0.00172500
-0.02191875,-0.01657500,-0.00718750
-0.02437500,-0.01181250,-0.00382500
-0.02096250,-0.01387500,-0.00852500
-0.01850000,-0.02580000,-0.00475000
-0.01843750,-0.02183750,-0.00850000
-0.01398750,-0.02713750,-0.00891250
-0.01400000,-0.02285000,-0.01246250
-0.01812500,-0.01807500,-0.01125000
-0.01378750,-0.01893125,-0.01475625
-0.01736250,-0.01515000,-0.01206250
-0.00865000,-0.02775000,-0.01350000
-0.00866250,-0.02336250,-0.01647500
-0.00300000,-0.02767500,-0.01786250
-0.00847500,-0.01951250,-0.01793750
-0.00317500,-0.02246250,-0.01991250
-0.00376500,-0.01927000,-0.02024500
0.00047500,-0.01961250,-0.02190000
0.00176250,-0.02305000,-0.02181250
0.00563750,-0.01919464,-0.02383929
0.00680000,-0.02320000,-0.02405000
0.00245000,-0.02695000,-0.02135000
0.00751250,-0.02605000,-0.02397500
0.01200000,-0.02545000,-0.02575000
0.01121250,-0.02156250,-0.02582500
0.01610000,-0.02511250,-0.02687500
0.01561250,-0.02036250,-0.02691250
0.01075000,-0.01805000,-0.02537500
0.01505000,-0.01682500,-0.02616250
0.01933750,-0.01827500,-0.02733750
0.01985000,-0.02190000,-0.02758750
0.02346607,-0.01971429,-0.02787500
0.02357500,-0.02295000,-0.02792500
0.02000000,-0.02500000,-0.02755000
0.02365000,-0.02501250,-0.02788750
0.02700000,-0.02505000,-0.02800000
0.02691250,-0.02247500,-0.02807500
0.02981250,-0.02510000,-0.02798750
0.02715000,-0.02021250,-0.02815000
0.02975000,-0.02287500,-0.02811250
0.02987500,-0.02075625,-0.02820000
-0.03285000,-0.00440000,0.01590000
-0.03348750,0.00511250,0.01513750
-0.03498750,0.00592500,0.01813750
-0.01325000,-0.01596250,-0.01497500
-0.00817500,-0.01663750,-0.01766250
-0.00302500,-0.01702500,-0.01996250
0.00145000,-0.01681250,-0.02158750
0.00578750,-0.01625000,-0.02277500
0.01018750,-0.01550000,-0.02366250
0.01396250,-0.01428750,-0.02388750
0.01825000,-0.01497500,-0.02605000
0.01685000,-0.01272500,-0.02353750
0.02074464,-0.01251429,-0.02526071
0.02187500,-0.01601250,-0.02717500
0.01893750,-0.01077500,-0.02245000
0.01620000,-0.01103750,-0.02071250
0.01813750,-0.00957500,-0.02003500
0.02030000,-0.00807500,-0.02028750
0.02163750,-0.00901250,-0.02275000
0.02227500,-0.00582500,-0.02013750
0.02352500,-0.00653750,-0.02220000
0.02330000,-0.00998750,-0.02467500
0.02499375,-0.00722500,-0.02389375
0.02493750,-0.01717500,-0.02782500
0.02363750,-0.01371250,-0.02673750
0.02608750,-0.01470625,-0.02751250
0.02528750,-0.01090000,-0.02592500
0.02773750,-0.01798750,-0.02812500
0.02728750,-0.01156250,-0.02672500
0.02663750,-0.00778750,-0.02518750
0.02828750,-0.00816250,-0.02611875
0.02475000,-0.00410000,-0.02201250
0.02357500,-0.00357500,-0.02008750
0.02438750,-0.00173500,-0.02046250
0.02603750,-0.00453750,-0.02373750
0.02536250,-0.00172500,-0.02212500
0.02655000,-0.00196875,-0.02403125
0.02743750,-0.00487500,-0.02511250
0.01708750,-0.00898750,-0.01820000
0.01475000,-0.01030000,-0.01851250
0.02346250,-0.00102500,-0.01872500
0.02251250,-0.00306250,-0.01810000
0.02441250,0.00030000,-0.02023750
0.02338750,0.00106250,-0.01831250
0.02421250,0.00236250,-0.02041875
0.02546250,0.00061250,-0.02247500
0.02316250,0.00283750,-0.01836250
0.02246250,0.00118750,-0.01648750
0.02231250,0.00276250,-0.01656875
0.02150000,0.00138750,-0.01487500
0.02138750,0.00283750,-0.01500000
0.02193750,0.00438750,-0.01660000
0.02108750,0.00427500,-0.01508750
0.02138125,0.00593750,-0.01661250
0.02060000,0.00560000,-0.01513750
0.02060000,0.00733750,-0.01657500
0.01978750,0.00688750,-0.01506250
0.01965750,0.00838250,-0.01618750
0.01867500,0.00820000,-0.01486250
0.01870000,0.00965000,-0.01628750
0.01736250,0.00943750,-0.01465000
0.01711786,0.01123214,-0.01608750
0.01568750,0.01058750,-0.01427500
0.01488750,0.01252500,-0.01512500
0.01362500,0.01170000,-0.01376250
0.01246250,0.01374375,-0.01438125
0.01120000,0.01280000,-0.01343750
0.00958750,0.01496250,-0.01393750
0.00843750,0.01383750,-0.01325000
0.00561607,0.01601607,-0.01334464
0.00697500,0.01296250,-0.01283750
0.00522500,0.01441250,-0.01286250
0.00478750,0.01352187,-0.01264375
0.00225000,0.01420000,-0.01227500
0.00180000,0.01562500,-0.01241250
-0.00276250,0.01680000,-0.01135000
0.00087500,0.01730000,-0.01255000
-0.00354250,0.01826250,-0.01142750
-0.00813750,0.01848750,-0.00967500
-0.00793750,0.01701250,-0.00940000
-0.01260250,0.01845500,-0.00753500
-0.01301250,0.01721250,-0.00685000
-0.01698750,0.01852500,-0.00483750
-0.01758750,0.01685000,-0.00372500
-0.02197813,0.01716250,-0.00062656
-0.01361250,0.01988750,-0.00736250
-0.01858750,0.02006250,-0.00426250
-0.01463214,0.02204821,-0.00738750
-0.00831250,0.02011250,-0.01002500
-0.02047500,0.02197500,-0.00356250
-0.02303750,0.01927500,-0.00062500
-0.02446750,0.02083000,0.00004500
-0.02095000,0.01526250,-0.00063750
-0.00848750,0.02197500,-0.01043750
-0.00285000,0.01948750,-0.01196250
-0.00206071,0.02133393,-0.01286429
0.00227500,0.01857500,-0.01332500
-0.02238750,0.01221250,0.00161250
-0.02352500,0.01358750,0.00195000
-0.02381071,0.00957679,0.00345000
-0.02231250,0.00887500,0.00253750
-0.02125000,0.01096250,0.00117500
-0.02114500,0.00831250,0.00181250
-0.02260000,0.00666250,0.00295000
-0.02126250,0.00635000,0.00208750
-0.02391250,0.00650000,0.00390000
-0.01997500,0.00701250,0.00107500
-0.01878750,0.00851250,-0.00025000
-0.02007500,0.00973750,0.00056250
-0.02531250,0.00765000,0.00486250
-0.02672500,0.00833750,0.00591250
-0.02527500,0.01097500,0.00423750
-0.02674250,0.01139000,0.00541250
-0.02531250,0.01413750,0.00331250
-0.02708750,0.01787500,0.00363750
-0.02598750,0.01620000,0.00313750
-0.02905000,0.01400625,0.00686250
-0.02771250,0.01276250,0.00588750
-0.03053750,0.01560000,0.00818750
-0.02831250,0.01996250,0.00435000
-0.03206875,0.01750000,0.00987500
-0.02958750,0.02251250,0.00538750
-0.02465000,0.02316250,-0.00042500
-0.02551875,0.02593125,-0.00011250
-0.01996250,0.02453750,-0.00463750
-0.01453750,0.02461250,-0.00810000
-0.00865000,0.02421250,-0.01092500
-0.01481875,0.02726250,-0.00840625
-0.00873750,0.02682500,-0.01142500
-0.00250000,0.02387500,-0.01353750
-0.00339000,0.02640250,-0.01378750
0.00215000,0.02470000,-0.01583750
0.00348750,0.02196250,-0.01545000
0.00851071,0.02310179,-0.01826607
0.00866250,0.02058750,-0.01720000
0.00435000,0.01987500,-0.01471250
0.00903125,0.01865000,-0.01606250
0.00698750,0.01747500,-0.01435000
0.01067500,0.01621250,-0.01515000
0.01233750,0.01720000,-0.01721250
0.01345000,0.01483750,-0.01600000
0.01485625,0.01565000,-0.01825625
0.01573750,0.01351250,-0.01693750
0.01685000,0.01420000,-0.01917500
0.01762500,0.01238750,-0.01813750
0.01842750,0.01302000,-0.02012750
0.01955000,0.01152500,-0.02018750
0.01897500,0.01067500,-0.01807500
